Tipo de Producto,Estado Tipo de Producto,Producto,Estado Producto,Marca,Estado Marca,Variante Producto,Estado Variante Producto,SKU,Codigo barras
Power Bank,0,Power bank K059,0,Moreka,0,Blanco,0,"7,12868E+13","7,12868E+13"
Power Bank,0,Power bank K059,0,Moreka,0,Negro,0,"7,12868E+13","7,12868E+13"
Power Bank,0,POWER BANK K083,0,Moreka,0,BLANCO,0,"7,64381E+13","7,64381E+13"
Power Bank,0,POWER BANK K083,0,Moreka,0,NEGRO,0,"7,64381E+13","7,64381E+13"
Power Bank,0,POWER BANK K083,0,Moreka,0,ROSA,0,"7,64381E+13","7,64381E+13"
Power Bank,0,POWER BANK K083,0,Moreka,0,VERDE,0,"7,64381E+13","7,64381E+13"
Power Bank,0,Power bank K67,0,Moreka,0,Blanco,0,"7,12869E+13","7,12869E+13"
Power Bank,0,Power bank K67,0,Moreka,0,Negro,0,"7,12869E+13","7,12869E+13"
Power Bank,0,POWER BANK PORTATIL 10000mAh MOREKA K113,0,Moreka,0,GRIS,0,"7,81642E+13","7,81642E+13"
Power Bank,0,POWER BANK PORTATIL 10000mAh MOREKA K113,0,Moreka,0,NARANJA,0,"7,81642E+13","7,81642E+13"
Power Bank,0,POWER BANK PORTATIL 10000mAh MOREKA K113,0,Moreka,0,NEGRO,0,"7,81642E+13","7,81642E+13"
Power Bank,0,Power banks 69,0,Moreka,0,Blanco,0,"7,12871E+13","7,12871E+13"
Power Bank,0,Power banks 69,0,Moreka,0,Negro,0,"7,12871E+13","7,12871E+13"
Power Bank,0,Powerbank Moreka K058 5000 mAh Tipo C,0,Moreka,0,Blanco,0,"6,86237E+13","6,86237E+13"
Power Bank,0,Powerbank Moreka K058 5000 mAh Tipo C,0,Moreka,0,Negro,0,"6,86237E+13","6,86237E+13"
Power Bank,0,SISTEMA DE ILUMINACION MOR C17,1,Moreka,0,VERDE/NEGRO,1,"7,43728E+13","7,43728E+13"
Power Bank,0,SISTEMA DE ILUMINACION SOLAR MOREKA MOR-C88FM,0,Moreka,0,NEGRO,0,"7,81375E+13","7,81375E+13"
Servicio,0,Membresia Moreka Sellers Club,0,Moreka,0,,0,"7,22043E+13","7,22043E+13"
Sin Tipo,0,Modelo VA001S,1,NEBRO,0,Negro,1,"7,77487E+13","7,77487E+13"
Sin Tipo,0,Modelo WB004,0,NEBRO,0,Negro,0,"7,77487E+13","7,77487E+13"
Sin Tipo,0,Modelo WE015,0,NEBRO,0,Negro,0,"7,77487E+13","7,77487E+13"
SMART,0,EXTENCIBLE VARIOS,0,Moreka,0,,0,"7,70853E+13","7,70853E+13"
Smart Watch,0,Reloj inteligente  ULTRA2 WLR4 BIG 1.99 DISPLAY,0,Moreka,0,Blanco,0,"7,16835E+13","7,16835E+13"
Smart Watch,0,Reloj inteligente  ULTRA2 WLR4 BIG 1.99 DISPLAY,0,Moreka,0,Naranja,0,"7,22985E+13","7,22985E+13"
Smart Watch,0,Reloj inteligente  ULTRA2 WLR4 BIG 1.99 DISPLAY,0,Moreka,0,negro,0,"7,23762E+13","7,23762E+13"
Smart Watch,0,Reloj inteligente  ULTRA2 WLR4 BIG 1.99 DISPLAY,0,Moreka,0,Rosa,0,"7,22985E+13","7,22985E+13"
Smart Watch,0,Reloj inteligente i25 Pro,0,Moreka,0,Blanco,0,"7,06038E+13","7,06038E+13"
Smart Watch,0,Reloj inteligente i25 Pro,0,Moreka,0,Multicolor,0,"7,06016E+13","7,06016E+13"
Smart Watch,0,Reloj inteligente i25 Pro,0,Moreka,0,Negro,0,"7,06038E+13","7,06038E+13"
Smart Watch,0,Reloj inteligente i25 Pro,0,Moreka,0,Rosa,0,"7,06038E+13","7,06038E+13"
Smart Watch,0,Reloj inteligente Ultra 7+1,0,Moreka,0,AZUL,0,"7,369E+13","7,369E+13"
Smart Watch,0,Reloj inteligente Ultra 7+1,0,Moreka,0,BLANCO,0,"7,369E+13","7,369E+13"
Smart Watch,0,Reloj inteligente Ultra 7+1,0,Moreka,0,NARANJA,0,"7,0542E+13","7,0542E+13"
Smart Watch,0,Reloj inteligente Ultra 7+1,0,Moreka,0,NEGRO,0,"7,369E+13","7,369E+13"
Soporte,0,SOPORTE WAT095,0,NEBRO,0,Negro,0,"7,78263E+13","7,78263E+13"
Soportes,0,SOPORTE PARA CELULAR DE CARRO MH-72D,0,Moreka,0,NEGRO,0,"7,51572E+13","7,51572E+13"
Soportes,0,SOPORTE PARA CELULAR MH 71C,0,Moreka,0,NEGRO,0,"7,48545E+13","7,48545E+13"
ventilador,0,Ventilador MOD-8012,0,Moreka,0,Variedad de color,0,"7,16254E+13","7,16254E+13"
ventilador,0,Ventilador panel Solar GD-936S,0,Moreka,0,Blanco,0,"7,15281E+13","7,15281E+13"
