SKU,Price,Wholesale price
76532519028394,432,365
76532520914416,432,365
76532536072071,484,409
76532580917858,484,409
76532584110798,484,409
76532598142392,565,477
76532601195820,565,477
76532602626416,565,477
76532639511799,92,78
76532642574052,92,78
76532653404788,92,78
76532655054297,92,78
76532665295406,173,146
76532666699131,173,146
76532705258326,297,251
76532706790735,297,251
76532719351724,223,189
76532720856622,223,189
76532722399887,223,189
76532723846154,223,189
76532745627771,484,409
76538458856729,134,113
76538471820905,88,75
76538494452119,30,26
76538510490834,18,15
76538521358130,17,14
76538534693792,160,135
76538536996635,160,135
76538552613634,173,146
76538555040403,173,146
76538571019990,196,166
76538573089647,196,166
76538576622254,196,166
76538592451160,214,181
76538594656470,214,181
76549221959510,237,228
76557475132303,365,308
76557485793263,561,474
76557497607312,785,661
76608903383974,149,126
76609182038895,389,329
76609183393020,389,329
76609185346496,389,329
76609199470083,206.15,175.15
76609200889447,206.15,175.15
76609202364953,206.15,175.15
76609204933436,206.15,175.15
76609216987110,345,291
76609218263262,345,291
76609230331483,264,223
76609235435600,264,223
76609268523546,183,154
76609270146153,183,154
76609271612503,183,154
76609274805775,183,154
76609294596045,200,169
76609296164014,200,169
76609303832880,268,226
76609305610206,268,226
76609361212096,20,17
76609362744943,20,17
76609364197233,20,17
76609375470984,20,17
76617011119537,88,75
76633593099299,345,291
76652393785827,142,120
76652407065696,75,63
76652407859415,75,63
76678010085188,50,40
76678013121181,50,40
76678019699304,50,40
76720538262108,2106,1779
76720975136735,42.24,39.5
76720994758426,10,8
76721031047105,1846,1619
76721066027891,897,787
76789338197941,13,11
76789976745012,38,32
76789988673474,160,135
76789990235188,160,135
76790002768562,57,48
76790007007025,57,48
76790028968755,376,317
76790031088096,376,317
76790032756816,376,317
76790042097103,376,317
76790043584812,376,317
76790047901307,376,317
76790639594284,264,223
76790644909113,655,553
76790651303113,889,751
76790655643572,929,785
76790660965213,939,793
76790666438412,997,842
76790672219616,1024,865
76790680734612,1344,1135
76790688570833,716,605
76790693649099,565,477
76790699708202,565,477
76790703990480,716,605
76790918139009,848,716
76825702021239,264,223
76825704527523,264,223
76825709097220,264,223
76825728635912,665,553
76825730872793,655,553
76825735421696,655,553
76825787980750,929,785
76825790059017,929,785
76825792815655,929,785
76825803676592,939,793
76825807425869,939,793
76825810210795,939,793
76825817353219,997,842
76825824470078,997,842
76825825691545,997,842
76825833188356,1024,865
76825835042794,1024,865
76825836155537,1024,865
76825847150289,1344,1135
76825849437283,1344,1135
76825851435702,1344,1135
76825857925249,1344,1135
76825869750536,716,605
76825871485292,716,605
76825874631886,716,605
76825880436916,848,716
76825882407692,848,716
76825884159289,848,716
76825891902440,565,477
76825893839991,565,477
76825896509595,565,477
76825903049544,565,477
76825905347021,565,477
76825907306529,565,477
76825913738512,716,605
76825915215248,716,605
76825917693838,716,605
76825921981852,889,750.12
76825924089527,889,750.12
76825926035048,889,750.12
76825939100780,27,23
76825966702761,92,78
76825968128083,92,78
76860877357738,56,49
76860982682820,75,66
76861009386879,69,53
76867658801561,2268,1916
76867668365155,2268,1916
76867671400133,2268,1916
76867674537740,2268,1916
76867684801464,1344,1135
76867686464051,1344,1135
76867688552397,1344,1135
76867690488831,1344,1135
76885838035223,26,22
76895149055663,130,104
76895150789132,134,113
76895189759640,88,75
76895191853753,88,75
76901412795999,88,75
76901418176698,88,75
76902475337619,34,29
76902483734934,33.75,28.5
76919348895629,115,97
76919368061470,181,159
76919388090756,150,126
76920587821902,71,60
76945916856839,88,75
76945947785779,81,69
76945948810489,81,69
76945949800391,81,69
76946001017612,184,156
76946096089851,311,263
76946098044325,311,263
76946191565962,446,377
76946759445661,534,451
76946787146095,269,227
76968979888274,156,132
76971089105368,156,132
76971102053426,268.65,226.86
76971232850327,702,592.8
76971828869050,189,160
76981255490202,107,86
76981304815717,19,16
76981306348167,19,16
76981367443047,110,88
76981384626410,113,95
76981424684399,23,20
77015483484790,480,405
77015782038639,284,240
77015855623824,669,565
77048518808252,80,70
77066453928666,125,105
77066499768615,80,68
77068083919894,1157,1015
77068109677942,2834,2486
77068135858182,2119,1859
77068144843227,2119,1859
77068325866267,430,363
77068337528316,210,88.35
77084775938566,311,263
77084776796594,311,263
77084806745590,878,741
77084826347146,88,75
77085272488790,50,42.22
77137168908802,113,95
77137186285646,268,226
77137190480993,268,226
77137193035752,268,226
77137195123649,268,226
77137256856838,30,26
77137275167656,32,27
77137334181652,260,219
77137335925212,260,219
77137337488244,260,219
77137339675221,260,219
77143628288840,54,46
77143647226082,48,40
77143708046095,335,283
77161882298508,156,132
77161884461539,156,132
77161886294787,156,132
77161888096786,156,132
77162173980533,196,166
77170862682321,52,44
77170943281764,84,71
77170979316779,67.84,56.5
77171041275968,29,24
77171071660812,30,26
77171073288586,30,26
77171110249880,29,24
77171231487623,20,17
77171233287684,20,17
77171248129275,19,16
77171251246954,19,16
77171262945843,21,18
77171264694624,21,18
77204545248600,36,30
77206267639609,108,92
77206268897613,108,92
77206303712735,68,57
77206326911196,68,57
77206352084497,200,169
77213313719007,38,32
77213315611727,38,32
77213317543665,38,32
77213319065049,38,32
77213320605100,38,32
77213322277603,38,32
77213457714398,378,320
77213923322342,225,185
77213947118402,225,185
77213952274138,225,185
77213958820260,225,185
77213962368657,225,185
77213964686268,225,185
77214091529238,432,365
77214842468158,102,86
77214865081287,36,30
77231064734675,68,57
77231841306934,113,94.62
77231875100510,88,75
77274993437580,94,79
77275022129864,79,67
77317099797318,277,234
77317198840496,8060,7068
77326106937117,10,8
77343215226889,215,182
77343305734104,95,80
77343397750464,67,56
77351493045510,19,16
77351494971383,19,16
77351496776133,19,16
77351498113429,19,16
77351500701227,19,16
77351565804684,567,479
77377699184439,214,181
77396366704860,799,776
77396378019169,799,776
77396379597919,799,776
77404925544191,75,63
77404951118596,25,21
77404954427011,25,21
77404976902373,212,180
77430662343054,121,102
77430675104117,94,79
77430690419541,86,72
77455140727676,92,78
77455145400145,92,78
77455148133198,92,78
77455151236503,92,78
77455182672796,4095,3591
77455226159492,189,160
77490917844679,149,126
77490977902058,74,62
77491077003985,179,151
77491077890352,179,151
77502116118486,10,8
77502137922568,10,8
77619937932773,203,171
77619998317994,39,35
77637144141120,794,707
77637157937383,794,707
77637183092717,2314,2030
77637193183787,2314,2030
77637487328205,92,78
77637492597638,92,78
77637496823236,92,78
77637505231872,92,78
77637533650880,92,78
77637538549429,92,78
77637544195118,92,78
77637548020359,92,78
77637565665939,129,108
77637573633870,129,108
77637768087088,179,151
77637795149767,179,151
77637806108574,179,151
77637838005214,151.04,128
77637841284027,151.04,128
77637880586335,349,295
77637890144087,349,295
77637899576767,349,295
77637904914506,349,295
77654120083924,403,340
77654251708726,862,728
77706101024212,26,22
77706129229985,48.64,41.5
77706257728493,27.5,23
77706284517406,29,24
77706311528038,52.48,44.5
77706391213751,52,44
77706423878049,27,23
77706458670450,18,15
77706496624195,27,23
77706616034767,173,146
77706666646476,106,89
77706686274181,27,23
77706735134005,264,223
77706751183045,264,223
77706791899721,268,226
77706801953082,268,226
77706810499245,268,226
77706817016076,268,226
77706861681429,187,158
77706867941399,187,158
77706907438506,187,158
77706922858044,187,158
77707025264896,36,30
77707037639817,36,30
77731348683356,61,52
77733549663050,115,97
77733584215140,115,97
77748739287658,77,62
77748739288442,12,12
77748739309494,17,13
77748739309496,56,45
77748739310527,113,90
77748739335740,13,10
77748739346079,17,13
77748739356347,34,27
77748739365758,145,198
77748739378743,110,88
77748739383189,110,88
77748739394957,211,169
77748739396018,160,128
77748739399599,987,1500
77748739412212,380,304
77748739416435,990,1580
77748739418965,300,240
77748739432458,990,1580
77748739437561,160,128
77748739440439,78,62
77748739451432,25,20
77748739456270,48,38
77748739471261,114,91
77748739475477,127,102
77748739475624,160,128
77748739490073,138,110
77748739494450,52,42
77748739495749,114,91
77748739507968,12,9
77748739511294,52,42
77748739515224,180,144
77748739531125,140,112
77748739548977,145,220
77748739549710,160,128
77748739563167,130,104
77748739568840,160,128
77748739570496,130,198
77748739581589,145,178
77748739599616,145,198
77748739605612,145,220
77748739620633,119,95
77748739625340,193,154
77748739627487,160,128
77748739638197,765,612
77748739640340,295,236
77748739643750,102,82
77748739659971,92,74
77748739660729,119,95
77748739660886,84,67
77748739677418,128,102
77748739677843,92,74
77748739678619,290,290
77748739694078,705,564
77748739700199,114,91
77748739700889,91,73
77748739712943,145,116
77748739721709,147,118
77748739724305,114,91
77748739731972,95,76
77748739739518,29,23
77748739744731,22,18
77748739764255,17,13
77748739805576,40,64
77748739829363,33,26
77748739836820,26,21
77748739842609,40,64
77748739847016,23,34
77748739854616,33,26
77748739860668,28,22
77748739863721,28,22
77748739872086,25,38
77748739876795,23,34
77748739879948,33,26
77748739890957,40,64
77748739895937,34,27
77748739908565,31,25
77748739913257,47,38
77748739914369,64,51
77748739929068,56,45
77748739930982,28,45
77748739945840,28,45
77748739947243,56,45
77748739948723,13,10
77748739965565,45,36
77748739967736,26,21
77748739983232,212,170
77748739983443,39,31
77748739987695,43,34
77748740019410,26,21
77748740028189,35,28
77748740055316,198,158
77748740064182,59,49.39
77748740067382,19,15
77748740072037,13,10
77748740088040,37,30
77748740090291,34,27
77748740094555,65,52
77748740120345,19,15
77748740152955,65,52
77748740158269,65,52
77748740311804,160,128
77748740353898,160,128
77748740368583,105,84
77748740382023,36,29
77748740391620,130,104
77750141561393,1024,865
77750149964284,1024,865
77750188440722,716,605
77750199398924,716,605
77750204318259,716,605
77757474030236,453,382
77802435951394,175,148
77802441441928,175,148
77809668793463,115,97
77810918508441,115,97
77811011071999,115,97
77826288557985,66,52
77826288558023,21,16
77826288560944,40,32
77826288589729,160,128
77826288590122,130,104
77826288591227,130,104
77826288620826,119,95
77826288623352,130,104
77826288670691,119,95
77826288671598,119,95
77826288693605,119,95
77826288719290,147,118
77826288720780,119,95
77826288731760,130,104
77826288752522,119,95
77826288754801,130,104
77826288780170,147,118
77826288781170,119,95
77826288781936,176,141
77826288801378,160,128
77826288803424,52,42
77826288804068,25,20
77826288824922,24,19
77826288829024,24,19
77826288829322,24,19
77826288850611,79,63
77826288852212,52,42
77826288852357,59,47
77826288874697,51,41
77826288874959,160,128
77826288875847,145,116
77826288894155,21,17
77826288896681,34,27
77826288900018,34,27
77826288921846,8,6
77826288924930,7,6
77826288943757,8,6
77826288947299,7,6
77826288949114,14,11
77826288972034,22,18
77826288972832,7,6
77826288973153,7,6
77826288992848,34,27
77826288993277,34,27
77826289005130,22,18
77826289019058,147,118
77826289025793,199,159
77826289034028,175.5,148.2
77826289041428,98,82
77826289045693,500,400
77826289055986,193,154
77826289064953,460,368
77826289069640,48,38
77888809242624,115,97
77889220732797,176,149
77895351184655,135,114
77895357652235,135,114
77895362980574,135,114
77931686795076,13,10.4
7793176539950,22,17.6
77975534432717,106,89
780,224,189
78016234322655,110,110
78042745702933,268,226
78043009916756,67,56
78052234109745,160,128
78052308897990,145,145
78052309478679,145,145
78052390083322,45,36
78052393019233,37,30
78052396329869,65,52
78052400872177,35,52
78052425635677,35,28
78052431905227,34,33
78052463010334,198,158
78052472885991,21,17
78052544150892,13,10
78052558141535,7,6
78052558801335,7,6
78052559265578,7,6
78052579220298,7,6
78052579822451,7,6
78052580621086,7,6
78052585024965,8,6
78052585462931,8,6
78052585970645,8,6
78052588923124,8,6
78052589412113,8,6
78052589850075,8,6
78052595886071,7,6
78052597651642,7,6
78052603294869,22,18
78052612498246,22,18
78052613026256,22,18
78052613487795,22,18
78052616514845,34,27
78052617223044,34,27
78052617997969,34,27
78052625167858,31,25
78052628175889,29,23
78052630510138,34,27
78052632682348,33,26
78052653292135,13,10
78052658271538,22,17.6
78052665885816,17,13
78052669933613,26,21
78052670352592,26,21
78052670839762,26,21
78052673411862,25,38
78052673860515,25,38
78052674270063,25,38
78052678225389,28,22
78052678658262,28,22
78052679117824,28,22
78052681399759,28,22
78052681832647,28,22
78052682259609,28,22
78052686227493,56,45
78052689132491,34,27
78052696853055,33,26
78052697355937,33,26
78052697770403,33,26
78052699953249,33,26
78052700429016,33,26
78052700826461,33,26
78052716217950,47,38
78052718889031,107,86
78052721822953,22,18
78053302760210,145,145
78053481405453,145,145
78053608238106,130,130
78059581781163,145,145
78061340214242,13,13
78070145875119,122,103
78078452631620,39,31
78095420865677,297,251
78102746094511,6435,5643
78104730534684,26,21
78104737638311,19,15
78112096039909,44,37
78112100887577,44,37
78112106720141,44,37
78112183825516,331,280
78112220920198,48,40
78112225746230,48,40
78112229581006,48,40
78112284384239,115,97
78112385756841,88,75
78112394130727,88,75
78112400935060,88,75
78113491611869,196,166
78113494410129,196,166
78113527464312,92,78
78113536452860,92,78
78113566641435,27,23
78113567922744,27,23
78113569053129,27,23
78113599242938,94,79
78113604932211,94,79
78113682705869,94,79
78120321335101,585,513
78120326849577,585,513
78120333090414,585,513
78131213028921,64,51
78131254530850,56,45
78137512962260,1148,969
78138330778458,43,34
78138359641354,59,49.5
78138459631188,59,47
78138478703265,160,128
78138485391426,34,27
78138545157940,56,45
78138551409401,56,45
78138569043077,34,27
78147788516972,65,52
78148015842589,22,18
78148552818576,198,158
78149652824780,175.5,148.2
78149660747106,175.5,148.2
78149669557576,98,82
78150036021544,95,76
78150050290986,95,76
78150056606583,95,76
78150110797745,160,128
78150113801007,160,128
78150117350061,160,128
78150147962766,160,128
78150150858629,160,128
78150154320402,160,128
78150157847429,160,128
78150396938478,130,104
78150471039482,130,104
78150483234953,130,104
78164189747537,57.6,49.5
78164212102703,173,146
78164215309514,173,146
78164217392126,173,146
78181596292486,26,21
78190171894862,139,117
78190182394449,139,117
78190189208689,139,117
78190215757237,92,77.5
78190221635392,92,77.5
78190225349312,92,77.5
78190230843555,92,77.5
78190264907190,146,123
78190273754905,146,123
78190278104653,146,123
78190429643220,74.25,63
78190433284040,74.25,63
78190437708850,74.25,63
78190462695838,108,91
78190481980255,60.75,51
78198063747111,208,177
78198070825025,208,177
7823,588,228
78241098453374,250,213
78241100890784,250,213
78241103298760,250,213
78250980552446,146,123
78251010484303,146,123
78251470964268,66,56
78251474935246,66,56
78251484358234,66,56
78260072899532,115,97
78260077214795,115,97
78260100780776,102,82
78260106488705,102,82
78276005537649,40,34
78277026225513,47,40
7828,1260,1116
78285563240719,224,190
78285636475703,293,249
78285779002244,41,35
78285803070630,779,677
78285868364399,41,35
78286079444648,64,54
78302644677995,95,80
78302676968302,213,181
78362612451959,303,258
78362617105247,303,258
78362624595902,303,258
78362628812174,303,258
78415669434796,175.5,148
78415827737667,115,97
7845240703020,405,342
78458301982325,113,95
78458342884512,112,95
78458381097953,112,95
78458479277725,219,219
78458610144590,88,75
7846,275,228
78500569379655,115,97
78500572964082,115,97
78526703079314,14541.5,12938.5
78527801845162,98,82
78527809938118,98,82
78527839737964,171,171
78527844424968,175.5,148.2
78527849445980,175.5,148.2
79105611-pluma-LAGOM,72,60.19
794,53,45
796,53,45
797,30,25
799,53,45
800,203,203
801-1,132,112
801-2,132,112
801-3,132,112
8014,275,228
8015,275,228
8016,530,228
8017,560,228
8018,460,228
8019,275,228
8020,275,228
8024,350,300
8025,275,228
8027,275,228
8028,275,228
803,24,21
821-REMATE,89,75
84088447-1pcs-3.7v,10,9
84474796-eu-plug-english-blue,131,110.35
85075534-BLACK,176,148.2
85075534-BLUE,176,148.2
85075534-PINK,176,148.2
85075534-WHITE,176,148.2
ADAMORBLAAU-12,14,12
ADAMORBLAAU-13,13,11
ADAMORNEGAU-12,14,12
ADAMORNEGAU-13,13,11
ADAP-R506,5,5
AFEMORGRIW25,215,182
AFEMORNEGW25,215,182
AIRMORDEFSF109,149,136
AIRMORDEFSF110,149,136
AIRMORDEFSF111,149,136
AIRMORDEFSF112,149,136
AROMORDEF12PUL,101,85.5
AUDHUADEFCM510,1620,1368
AUDHUADEFFREEBUDSLITE,1620,1368
AUDHUADEFFREELANCE,1620,1368
AUDIFONO BG-115,150,126
AUDMORAZUM-916,13,10
AUDMORAZUM806-1,14,10.83
AUDMORAZUM911,9,8
AUDMORAZUM915,9,8
AUDMORAZUMOREKA-285,119,101
AUDMORAZUST2-2,68,57
AUDMORAZUST2-3,177,149
AUDMORAZUST98M,142,120
AUDMORAZUST99,128,109
AUDMORBLAAMBIE,92,78
AUDMORBLABL017,146,124
AUDMORBLAE-307,119,100
AUDMORBLAE300,119,89
AUDMORBLAE304,119,101
AUDMORBLAE305,88,75
AUDMORBLAM-297,179,151
AUDMORBLAM-910,9,8
AUDMORBLAM-912,9,8
AUDMORBLAM-913,9,8
AUDMORBLAM-914,9,8
AUDMORBLAM-920,23,20
AUDMORBLAM-921,22,19
AUDMORBLAM-922,22,19
AUDMORBLAM911,9,8
AUDMORBLAMI12TWS1,40.5,34
AUDMORBLAMOREKA-285,119,101
AUDMORBLAMOREKA-286,132,111.72
AUDMORBLAMOREKA-287,75,63
AUDMORBLAST2-1,68,57
AUDMORBLAST2-2,177,149
AUDMORBLAT110,500,422
AUDMORDEF+B01,430,363
AUDMORDEFAMBIE,92,78
AUDMORDEFBL010,149,126
AUDMORDEFE301,75,63
AUDMORDEFM-803,8,7
AUDMORDEFMQ-001,8,7
AUDMORDEFWL-002,68,57
AUDMORMORM-916,13,10
AUDMORMORM915,9,8
AUDMORMORMOREKA-285,120,101
AUDMORMORMOREKA-287,75,63
AUDMORMORST99,128,109
AUDMORMULM-910,9,8
AUDMORMULM-911,9,8
AUDMORMULM-912,9,8
AUDMORMULM-913,9,8
AUDMORMULN-903,11,9
AUDMORNEG-M28,65,55
AUDMORNEGB04,209,177
AUDMORNEGBL017,146,124
AUDMORNEGE-307,119,100
AUDMORNEGE298,132,112
AUDMORNEGE300,119,89
AUDMORNEGE305,88,75
AUDMORNEGM-910,9,8
AUDMORNEGM-912,9,8
AUDMORNEGM-913,9,8
AUDMORNEGM-914,9,8
AUDMORNEGM-916,13,10
AUDMORNEGM-920,23,20
AUDMORNEGM-921,22,19
AUDMORNEGM-921pack,275,228
AUDMORNEGM-922,22,19
AUDMORNEGM806-1,14,10.83
AUDMORNEGM911,9,8
AUDMORNEGM915,9,8
AUDMORNEGMOREKA-285,119,101
AUDMORNEGMOREKA-286,132,111.72
AUDMORNEGMOREKA-287,75,63
AUDMORNEGST2,68,57
AUDMORNEGST2s-1,177,149
AUDMORROJ00000635,169,142.5
AUDMORROJM-F9,142,120
AUDMORROJM911,9,8
AUDMORROJMOREKA-287,75,63
AUDMORROJST2-3,68,57
AUDMORROJST2-4,177,149
AUDMORROSM-916,13,10
AUDMORROSM806-1,14,10.83
AUDMORROSM911,9,8
AUDMORROSM915,9,8
AUDMORROSST99,128,109
AUDMORVERM-916,13,10
AUDMORVERM915,9,8
AUDMORVERMOREKA-285,120,101
AUDMORVERMOREKA-287,75,63
AUTMORDEFCP005,49,42
AUTMORDEFCP006,49,42
AUTMORDEFMP3-CAR,169,143
Azul 402,223,189
Azul K064,119,101
Azul K073,160,135
Azul K075,105,89
BARRFOLMARFS-M252,514,451
BARRFOLNEGFS-M252,514,451
BOCAZUMORM-377,419,353
BOCCALMORM-377,419,353
BOCCAMMORM-377,419,353
BOCFOLNEGFSL1216,1235,1083
BOCIMORAZUM-368,337,286
BOCIMORNEGM-368,337,286
BOCIMORROJM-368,337,286
BOCINA KTS-1090F,217,183
BOCINA KTS-1562,324,274
BOCMORAMAMOR-410,75,63
BOCMORAZU-385,426,360
BOCMORAZU00000635,169,142.5
BOCMORAZU3781,346,294
BOCMORAZU401,216,183
BOCMORAZU403,125,105
BOCMORAZU405,140,118
BOCMORAZU406,196,166
BOCMORAZU407,128,107
BOCMORAZUA20,430,363
BOCMORAZULMOR-372,344,291
BOCMORAZUM-350,173,146
BOCMORAZUM-450,214,181
BOCMORAZUM-700,344,290.7
BOCMORAZUM-716,379,319.77
BOCMORAZUM300,318,268
BOCMORAZUM397,403,340
BOCMORAZUM411,356,340
BOCMORAZUMCLIP5RG,115,96.9
BOCMORAZUMOR-371,203,171
BOCMORAZUMOR-376,604.56,517.54
BOCMORAZUMOR-410,75,63
BOCMORAZUMOREKA-216,220,219
BOCMORAZUMOREKA-519,132,111.72
BOCMORAZUMRF68,108,92
BOCMORAZUMoreka-409,216,183
BOCMORAZUWL-395,119,101
BOCMORBLA380,220,183
BOCMORBLAKARAO382,432,365
BOCMORBLAM-537,243,205
BOCMORBLAMoreka-379,196,166
BOCMORBLAWL-395,119,101
BOCMORCAF224,216,183
BOCMORCAF225,216,183
BOCMORCAFMCLIP5RG,115,96.9
BOCMORCAFMOREKA-216,220,219
BOCMORCAL412,216,183
BOCMORCALMOR-372,344,291
BOCMORCALMoreka-409,216,183
BOCMORCAMMOR-371,203,171
BOCMORCAMUM-710,250,211
BOCMORCEL00000635,169,142.5
BOCMORCIEMOREKA-519,132,111.72
BOCMORDEF+A535W,565,477
BOCMORDEF+A7,889,751
BOCMORDEF39816W-1,338,285
BOCMORDEF39816W-2,338,285
BOCMORDEF39816W-3,338,285
BOCMORDEF39816W-4,338,285
BOCMORDEFA6,748,682
BOCMORDEFFS-M238,897,773
BOCMORDEFFS-R207,1768,1524
BOCMORDEFM-710,250,211
BOCMORDEFM3920000,169,143
BOCMORDEFM3920001,169,143
BOCMORDEFM3920002,169,143
BOCMORDEFM3920003,169,143
BOCMORDEFMOR-15,507,428
BOCMORDEFMOR-372,344,291
BOCMORDEFMOREKA-314,108,91.2
BOCMORDOR400,197,166
BOCMORDORMOREKA-216,220,219
BOCMORGRI+A18,959,810
BOCMORGRI-385,426,360
BOCMORGRI00000635,169,142.5
BOCMORGRI401,216,183
BOCMORGRI403,125,105
BOCMORGRI405,140,118
BOCMORGRI406,196,166
BOCMORGRI407,128,109
BOCMORGRI412,216,183
BOCMORGRIA20,430,363
BOCMORGRIM-300,318,268
BOCMORGRIM-350,173,146
BOCMORGRIM-700,344,290.7
BOCMORGRIM-716,379,319.77
BOCMORGRIM397,403,340
BOCMORGRIM400,197,166
BOCMORGRIMOR-376,604.56,517.54
BOCMORGRIMOREKA-519,132,111.72
BOCMORGRIMRF68,109,92
BOCMORGRIMW8S,182,154
BOCMORMAD224,216,183
BOCMORMAD225,216,183
BOCMORMAZUM-337,133,112
BOCMORMBLAM-337,133,112
BOCMORMIL3781,346,294
BOCMORMIL401,216,183
BOCMORMIL412,216,183
BOCMORMILA20,430,363
BOCMORMILM-350,173,146
BOCMORMILM-450,214,181
BOCMORMILM-700,344,290.7
BOCMORMILM300,318,268
BOCMORMMAMM-337,133,112
BOCMORMNEHM-337,133,112
BOCMORMULMCLIP5RG,115,96.9
BOCMORNARMW8S,182,154
BOCMORNEG+A18,959,810
BOCMORNEG-385,426,360
BOCMORNEG00000635,169,142.5
BOCMORNEG225,216,183
BOCMORNEG3781,346,294
BOCMORNEG380,216,183
BOCMORNEG392+,500,422
BOCMORNEG401,216,183
BOCMORNEG403,125,105
BOCMORNEG405,140,118
BOCMORNEG406,196,166
BOCMORNEG407,128,109
BOCMORNEG412,216,183
BOCMORNEG619,108,92
BOCMORNEG620,108,92
BOCMORNEG621,108,92
BOCMORNEG622,108,92
BOCMORNEG623,108,92
BOCMORNEG624,108,92
BOCMORNEGA20,430,363
BOCMORNEGKARAO382,432,365
BOCMORNEGLAM-ML-28,250,211
BOCMORNEGM-350,173,146
BOCMORNEGM-372,344,291
BOCMORNEGM-374,227,192
BOCMORNEGM-700,344,290.7
BOCMORNEGM-710,250,211
BOCMORNEGM397,403,340
BOCMORNEGM400,197,166
BOCMORNEGM411,356,340
BOCMORNEGMCLIP5RG,115,96.9
BOCMORNEGMOR-371,203,171
BOCMORNEGMOR-376,604.56,517.54
BOCMORNEGMOR373,419,353
BOCMORNEGMOR375,365,308
BOCMORNEGMOREKA-519,132,111.72
BOCMORNEGMORKA-216,220,219
BOCMORNEGMRF68,108,92
BOCMORNEGMW8S,182,154
BOCMORNEGMoreka-379,196,166
BOCMORNEGMoreka-409,216,183
BOCMORNERM300,318,268
BOCMORPLAM400,197,166
BOCMORROJ225,216,183
BOCMORROJ3781,346,294
BOCMORROJ401,216,183
BOCMORROJ403,125,105
BOCMORROJA20,430,363
BOCMORROJM-350,173,146
BOCMORROJM-700,344,290.7
BOCMORROJM-716,379,319.77
BOCMORROJMCLIP5RG,115,96.9
BOCMORROJMOR-371,203,171
BOCMORROJMOREKA-216,220,219
BOCMORROJMOREKA-519,132,111.72
BOCMORROJMRF68,109,92
BOCMORROJMW8S,182,154
BOCMORROK405,140,118
BOCMORROK406,196,166
BOCMORROSMOR-410,75,63
BOCMORROSWL-395,119,101
BOCMORTURM537,243,205
BOCMORVER00000635,120,101
BOCMORVER405,140,118
BOCMORVER407,128,109
BOCMORVERM-537,243,205
BOCMORVERM-716,379,319.77
BOCMORVERM411,356,340
BOCMORVERMOR-410,75,63
BOCMORVERMOREKA-519,132,111.72
BOCMORVERMoreka-379,196,166
BOCMORVERMoreka-409,216,183
BOCNEGMORM-377,419,353
BOCROJMORM-377,419,353
BOLMORVER-BOL,5,4
BR-KZNU-9NOO,156,132
Blanco K064,119,101
Blanco K072,142,120
Blanco K073,160,135
Blanco K074,173,146
Blanco K075,105,89
CABMORBLACB-045,13,11
CABMORDEF-E555,12,10
CABMORDEFLIG-TC,20,17
CABMORMULCB-06,4,3
CABMORMULCB-08,8,7
CABMORNEGCB-045,13,11
CABMORROJCB-01,7,5.7
CABONEDEFCB-0314,17,14
CABONEDEFCB-031B,17,14
CABONEDEFCB-031N,23,20
CABONEDEFCB-031N-2,21,18
CABONEDEFCB-031N-3,19,16
CABONEDEFCB-031N-4,15,13
CABONEDEFCB-032,13,11
CABONEDEFCB-032-1,16,14
CABONEDEFCB-032b,16,14
CABONEDEFCB-036,14,12
CABONEDEFCB-036b,14,12
CABONEDEFCB-037,15,12
CABONEDEFCB-038,15,12
CABONEDEFCB-11,8,7
CALMORDEFCB-035,12,10
CAMMORDEF2MP-360,430.65,363.66
CAMMORDEFJK-002,324,274
CAMMORDEFWIF,918,776
CARBLAMORMR1275,16,14
CARMORBLAD4-TC,24,21
CARMORBLAD4-Tv,22,19
CARMORBLAGP205,41,27
CARMORBLAGP206,39.5,33.5
CARMORBLAGP208,32,27
CARMORBLAGP209,39.5,33.5
CARMORBLAWX-004,75,63
CARMORDEF-EKA-117,12,10
CARMORDEF-EKA-117-C,13,11
CARMORDEF18W,34,28.5
CARMORDEFJB212AA-1,106,89
CARMORDEFJB212AAA,106,89
CARMORDEFMQ015,48,40
CARMORDEFMR1275,42,36
CARMORDEFMR2805,25,21
CARMORDEFMR2885,26,22
CARMORDEFMR2888,29,24
CARMORDEFP-001,30.5,27
CARMORDEFP-203,38.5,32.5
CARMORDEFP00320W,82,68.97
CARMORDEFP00320Ww2,450,360
CARMORGRIWX-003,75,63
CARMORNEGAC111,48.64,41.5
CARMORNEGMR26,26,22
CARMORNEGMR2887,27.5,23
CARMORNEGP205,41,27
CARMORNEGP206,39.5,33.5
CARMORNEGP208,32,27
CARMORNEGP209,39.5,33.5
CARMORNEGWX-003,75,63
CARMORNEGWX-004,75,63
CASMORDEFLFJ225,132,111.72
CASMORDEFLFJ245,155,131
CASMORDEFMINISIERRA,576,486.47
CL-671-REMATE,53,45
CL-715-REMATE,65,55
COCMORAZUKB-189,104,87.78
COCMORDEF-FORRO,47,39.9
COCMORDEFSL11,9,7.41
COCMORROSKB-188,104,87.78
COMMORDEFEG-209,311,263
CONMORBLAAU-11,16,14
CONMORDEFAU-10,15,13
CONMORDEFAU-11,15,13
CONMORDEFGS5,358,303
CONMORNEGAU-11,16,14
CORMORDEF-LUC,82,69
DIAMORAZUMARIO,155,131
DIAMORBLAEKSA,365,308
DIAMORNEGEKSA,365,308
DIAMORNEGGT68,351,296
DIAMORNEGMIKEY,155,131
DIAMORROJKITTY,155,131
