SKU,Price,Wholesale price
74605306673681,673.28,567.24
74605308965228,673.28,567.24
74605348771648,34.48,29.31
74605366074100,9.48,8.62
74605518512210,487.07,412.07
74605526061524,487.07,412.07
74605538785122,436.21,369.83
74605541278406,436.21,369.83
74681311365718,136.21,115.09
74690567253364,125.86,106.9
74717590690046,237.07,196.55
74725175582506,134.48,113.79
74725206008902,312.07,263.79
74820662157205,237.07,196.55
74854535188786,41.38,34.48
74854551348259,37.93,31.9
74863273869896,2835.34,2487.07
74958575523497,8.62,6.03
74977136684712,150,134.48
74977138907795,150,134.48
74977144707151,150,134.48
74977163276080,182.76,155.17
74977164923019,182.76,155.17
74977167616474,182.76,155.17
74977184622113,336.21,281.03
74977186711038,336.21,281.03
74984163393047,32.76,27.59
74984247839950,45.69,38.79
74984314187997,161.21,136.21
74984316298897,161.21,136.21
74994147169104,92.24,78.45
7503045107664,975,855.17
75045745678283,44.83,37.93
75054486516782,42.24,18.1
75054508101915,42.24,16.38
75054541781249,51.72,16.38
75054564519578,42.24,16.38
75054590911498,190.52,160.34
75054593373859,190.52,160.34
75079145972751,38.62,32.76
75079206644597,38.62,32.76
75080655441115,134.48,196.55
75080722533204,116.38,98.28
75097718322730,57.76,49.14
75097731239282,227.59,192.24
75097733466800,227.59,192.24
75097735025525,227.59,192.24
75097737183079,227.59,192.24
75097739310585,227.59,192.24
75097771685268,212.07,179.31
75097773384462,212.07,179.31
75097774940250,212.07,179.31
75097776522530,212.07,179.31
75097778852745,212.07,179.31
75097795812019,29.31,25
75157197896835,41.38,34.48
75208469144134,23.28,19.83
75209140180655,15.52,10.34
75226188884144,607.76,510.34
75226190191882,607.76,510.34
75226211399242,449.14,379.31
75226214010682,449.14,379.31
75226320573961,140.52,117.24
75228100515830,290.52,246.55
75234786206220,122.41,103.45
75234821877503,145.69,123.28
75234823913638,145.69,123.28
75234829217285,145.69,123.28
75261828485804,331.9,280.17
75262058095521,4.31,4.31
75287772942171,87.93,74.14
75287825004749,212.07,180.17
75287827193197,212.07,180.17
75287832095963,212.07,180.17
75287834715773,212.07,180.17
75287862634739,108.14,75.86
75287864832851,108.14,75.86
75287867295042,108.14,75.86
75354865132282,593.1,500.86
75354883700841,406.9,343.1
75354903624913,289.66,243.97
75354925508212,243.1,205.17
75354941893783,168.1,143.97
75354944192679,168.1,143.97
75355976359207,1707.93,1519.66
75391474625322,874.14,767.24
75391475394305,874.14,767.24
75461108778066,88.79,74.14
75511167056517,87.93,196.55
75511171775173,87.93,196.55
75511174682679,87.93,196.55
75511633155339,69.83,196.55
75511649781629,244.83,196.55
75511675551348,145.69,123.28
75511691964734,168.97,143.1
75511709413251,162.93,196.55
75511717928166,105.17,88.79
75511737563112,29.31,196.55
75511749096827,29.31,196.55
75511761602307,23.28,196.55
75521370815619,46.55,39.66
75521391012831,43.1,37.07
75521391949052,43.1,37.07
75521407796288,52.59,44.83
75521408552667,52.59,44.83
75521409650087,52.59,44.83
75556431709886,125,103.45
75573128423895,227.59,192.24
75573290853788,11.21,8.62
75580899734390,159.48,139.66
75580912032141,88.79,78.45
75580926382228,6948.28,6093.1
75625183867486,159.48,139.66
75625187995544,159.48,139.66
75648589896472,285.34,241.38
75648602647461,325.86,275.86
75657705482068,161.21,136.21
75657707099541,161.21,136.21
75657709856317,161.21,136.21
75657712607717,161.21,136.21
75657802395155,530.17,447.41
75657826482101,535.34,452.59
75657836036313,1098.28,963.79
75657845502104,44.83,37.93
75657863265701,25.86,22.41
75657886809998,139.66,118.1
75677321985339,1817.41,1617.07
75677345444772,73.28,64.66
75677347476898,73.28,64.66
75677348828833,73.28,64.66
75677351442742,73.28,64.66
75719165343078,195.69,165.52
75736764665001,150,134.48
75745518720266,88.79,74.14
75745634736307,143.97,125.86
75745636094260,143.97,125.86
75745637474515,143.97,125.86
75745638692154,143.97,125.86
75745646811231,141.38,124.14
75745655368182,141.38,124.14
75745663984980,115.52,101.72
75745665624027,115.52,101.72
75745666889096,115.52,101.72
75745668150422,115.52,101.72
75882377326837,349.14,294.83
75935389079129,87.28,73.71
75935391781777,87.28,73.71
75935428010782,154.31,130.17
75935452843463,177.59,156.03
75960412912626,237.07,196.55
75960512532865,151.72,128.45
75960522280980,170.69,143.97
75960919844511,1240.52,1099.14
75961209684463,159.48,135.34
75961211019418,159.48,135.34
75961241400223,99.14,83.62
75961290041531,77.59,65.52
75961292455558,77.59,65.52
75961294921402,77.59,65.52
75961457826016,161.21,136.21
75961472426336,145.69,123.28
76012618073094,87.28,73.71
76012619710318,87.28,73.71
76046149270034,4460.34,3912.07
76081339320586,237.07,4.31
76081573518705,23.28,19.83
76081575647932,23.28,19.83
76081705789462,1003.45,880.17
76082152293549,93.1,79.31
76100526294427,237.07,196.55
76100527354576,237.07,196.55
76106914461969,248.28,210.34
76106985805152,45.69,42.24
76107022217893,17.24,15.52
76107035091204,23.28,20.69
76107047435126,17.24,15.52
76107058627098,45.69,42.24
76107079087110,28.45,26.72
76107148695924,38.79,35.34
76107157491542,17.24,15.52
76107167409071,23.28,20.69
76126320655919,102.41,87.07
76126322215687,102.41,87.07
76126372715815,395.69,334.48
76126374299625,395.69,334.48
76126401539501,234.48,212.93
76126406488516,234.48,212.93
76185783927610,17.24,10.34
76195786297998,41.38,34.48
76195789130960,41.38,34.48
76195807681471,46.34,39.22
76195809176976,46.34,39.22
76195822129961,50.21,41.81
76195824712302,50.21,41.81
76195838800476,37.52,32.33
76195840637251,37.52,32.33
76195852887177,37.52,32.33
76195855067619,37.52,32.33
76195863314799,44.14,32.33
76195865107996,44.14,32.33
7623,237.07,196.55
76255975524234,93.1,79.31
76255983732009,50.86,81.03
76256096468202,18.97,46.55
76256116186896,4460.34,3912.07
76260163374963,81.9,46.55
76289596757185,215.52,181.9
76289598474005,215.52,181.9
76289608794683,215.52,181.9
76289614040507,215.52,181.9
76289622046157,215.52,181.9
76289655683068,288.79,243.97
76289660190125,288.79,243.97
76289662391798,288.79,243.97
76289688539462,130.21,110.34
76289690603037,130.21,110.34
76289709495882,454.31,383.62
76289711842552,454.31,383.62
76289725428232,367.24,310.34
76289728025297,367.24,310.34
76289745362684,82.76,73.28
76289746885923,82.76,73.28
76289759723732,92.69,81.03
76289762300183,92.69,81.03
76289790829075,174.14,146.55
76289793480055,174.14,146.55
76289798053753,174.14,146.55
76289799539806,174.14,146.55
76289802842023,174.14,146.55
76289817247164,174.14,146.55
76289818948813,174.14,146.55
76289820841131,174.14,146.55
76289822255194,174.14,146.55
76289824263842,174.14,146.55
76298964614442,172.41,145.69
76307967971717,1128.45,952.59
76307998443774,1860.34,1570.69
76308008365559,118.97,100.86
76308012076872,118.97,100.86
76308036431381,128.45,108.62
76308038378006,128.45,108.62
76308044307742,128.45,108.62
76308056775629,95.69,81.03
76308059418618,95.69,81.03
76308068585229,85.34,72.41
76308070348658,85.34,72.41
76308072532302,85.34,72.41
76308074150777,85.34,72.41
76308075872796,85.34,72.41
76308093543632,97.41,81.9
76308096004453,97.41,81.9
76365890821103,237.07,196.55
76367460048367,564.66,476.72
76367794837790,237.07,196.55
76367823979178,237.07,196.55
76367849452563,237.07,196.55
76367858229090,237.07,196.55
76367882888423,237.07,196.55
76367986977917,237.07,196.55
76384124961658,154.31,130.17
76384127602504,154.31,130.17
76384131837589,154.31,130.17
76384157389149,370.69,312.93
76384159607316,370.69,312.93
76384161293580,370.69,312.93
76384163678002,370.69,312.93
76384165006516,370.69,312.93
76384167288215,370.69,312.93
76384178262368,172.41,145.69
76384180406816,172.41,145.69
76384183375602,172.41,145.69
76384217916407,277.59,234.48
76384221244157,277.59,234.48
76384222540167,277.59,234.48
76384224056836,277.59,234.48
76384225366900,277.59,234.48
76384246555932,428.45,362.07
76384256571547,428.45,362.07
76384259802472,428.45,362.07
76384262420657,428.45,362.07
76384263886215,428.45,362.07
76384276293246,157.76,132.76
76384278155258,157.76,132.76
76384279516202,157.76,132.76
76384285181779,157.76,132.76
76384286626016,157.76,132.76
76384341363062,637.93,538.79
76384343380642,637.93,538.79
76384345487273,637.93,538.79
76384347305477,637.93,538.79
76384349110571,637.93,538.79
76384388187608,155.17,131.03
76384391393296,155.17,131.03
76384394864301,155.17,131.03
76384396486473,155.17,131.03
76384399348992,155.17,131.03
76418917069723,68.1,57.76
76418918272819,68.1,57.76
76418920018758,68.1,57.76
76428379975842,5761.21,4864.66
76438121874659,61.21,51.72
76438123387300,61.21,51.72
76438130869363,61.21,51.72
76438133099870,61.21,51.72
76445300154915,102.59,87.07
76445301755463,102.59,87.07
76445398246376,231.03,194.83
76445400435024,231.03,194.83
76445403379391,231.03,194.83
76445405269926,231.03,194.83
76445424880242,197.41,167.24
76445426742261,197.41,167.24
76487463813814,20.69,17.24
76487466532253,20.69,17.24
76487477857210,21.55,18.97
76487479521915,21.55,18.97
76487491917041,34.48,29.31
76505096925893,343.97,290.52
76532516730694,372.41,314.66
76532519028394,372.41,314.66
76532520914416,372.41,314.66
76532536072071,417.24,352.59
76532580917858,417.24,352.59
76532584110798,417.24,352.59
76532598142392,487.07,411.21
76532601195820,487.07,411.21
76532602626416,487.07,411.21
76532639511799,79.31,67.24
76532642574052,79.31,67.24
76532653404788,79.31,67.24
76532655054297,79.31,67.24
76532665295406,149.14,125.86
76532666699131,149.14,125.86
76532705258326,256.03,216.38
76532706790735,256.03,216.38
76532719351724,192.24,162.93
76532720856622,192.24,162.93
76532722399887,192.24,162.93
76532723846154,192.24,162.93
76532745627771,417.24,352.59
76538458856729,115.52,97.41
76538471820905,75.86,64.66
76538494452119,25.86,22.41
76538510490834,15.52,12.93
76538521358130,14.66,12.07
76538534693792,137.93,116.38
76538536996635,137.93,116.38
76538552613634,149.14,125.86
76538555040403,149.14,125.86
76538571019990,168.97,143.1
76538573089647,168.97,143.1
76538576622254,168.97,143.1
76538592451160,184.48,156.03
76538594656470,184.48,156.03
76549221959510,204.31,196.55
76557475132303,314.66,265.52
76557485793263,483.62,408.62
76557497607312,676.72,569.83
76608903383974,128.45,108.62
76609182038895,335.34,283.62
76609183393020,335.34,283.62
76609185346496,335.34,283.62
76609199470083,177.72,150.99
76609200889447,177.72,150.99
76609202364953,177.72,150.99
76609204933436,177.72,150.99
76609216987110,297.41,250.86
76609218263262,297.41,250.86
76609230331483,227.59,192.24
76609235435600,227.59,192.24
76609268523546,157.76,132.76
76609270146153,157.76,132.76
76609271612503,157.76,132.76
76609274805775,157.76,132.76
76609294596045,172.41,145.69
76609296164014,172.41,145.69
76609303832880,231.03,194.83
76609305610206,231.03,194.83
76609361212096,17.24,14.66
76609362744943,17.24,14.66
76609364197233,17.24,14.66
76609375470984,17.24,14.66
76617011119537,75.86,64.66
76633593099299,297.41,250.86
76652393785827,122.41,103.45
76652407065696,64.66,54.31
76652407859415,64.66,54.31
76678010085188,43.1,34.48
76678013121181,43.1,34.48
76678019699304,43.1,34.48
76720538262108,1815.52,1533.62
76720975136735,36.41,34.05
76720994758426,8.62,6.9
76721031047105,1591.38,1395.69
76721066027891,773.28,678.45
76789338197941,11.21,9.48
76789976745012,32.76,27.59
76789988673474,137.93,116.38
76789990235188,137.93,116.38
76790002768562,49.14,41.38
76790007007025,49.14,41.38
76790028968755,324.14,273.28
76790031088096,324.14,273.28
76790032756816,324.14,273.28
76790042097103,324.14,273.28
76790043584812,324.14,273.28
76790047901307,324.14,273.28
76790639594284,227.59,192.24
76790644909113,564.66,476.72
76790651303113,766.38,647.41
76790655643572,800.86,676.72
76790660965213,809.48,683.62
76790666438412,859.48,725.86
76790672219616,882.76,745.69
76790680734612,1158.62,978.45
76790688570833,617.24,521.55
76790693649099,487.07,411.21
76790699708202,487.07,411.21
76790703990480,617.24,521.55
76790918139009,731.03,617.24
76825702021239,227.59,192.24
76825704527523,227.59,192.24
76825709097220,227.59,192.24
76825728635912,573.28,476.72
76825730872793,564.66,476.72
76825735421696,564.66,476.72
76825787980750,800.86,676.72
76825790059017,800.86,676.72
76825792815655,800.86,676.72
76825803676592,809.48,683.62
76825807425869,809.48,683.62
76825810210795,809.48,683.62
76825817353219,859.48,725.86
76825824470078,859.48,725.86
76825825691545,859.48,725.86
76825833188356,882.76,745.69
76825835042794,882.76,745.69
76825836155537,882.76,745.69
76825847150289,1158.62,978.45
76825849437283,1158.62,978.45
76825851435702,1158.62,978.45
76825857925249,1158.62,978.45
76825869750536,617.24,521.55
76825871485292,617.24,521.55
76825874631886,617.24,521.55
76825880436916,731.03,617.24
76825882407692,731.03,617.24
76825884159289,731.03,617.24
76825891902440,487.07,411.21
76825893839991,487.07,411.21
76825896509595,487.07,411.21
76825903049544,487.07,411.21
76825905347021,487.07,411.21
76825907306529,487.07,411.21
76825913738512,617.24,521.55
76825915215248,617.24,521.55
76825917693838,617.24,521.55
76825921981852,766.38,646.66
76825924089527,766.38,646.66
76825926035048,766.38,646.66
76825939100780,23.28,19.83
76825966702761,79.31,67.24
76825968128083,79.31,67.24
76860877357738,48.28,42.24
76860982682820,64.66,56.9
76861009386879,59.48,45.69
76867658801561,1955.17,1651.72
76867668365155,1955.17,1651.72
76867671400133,1955.17,1651.72
76867674537740,1955.17,1651.72
76867684801464,1158.62,978.45
76867686464051,1158.62,978.45
76867688552397,1158.62,978.45
76867690488831,1158.62,978.45
76885838035223,22.41,18.97
76895149055663,112.07,89.66
76895150789132,115.52,97.41
76895189759640,75.86,64.66
76895191853753,75.86,64.66
76901412795999,75.86,64.66
76901418176698,75.86,64.66
76902475337619,29.31,25
76902483734934,29.09,24.57
76919348895629,99.14,83.62
76919368061470,156.03,137.07
76919388090756,129.31,108.62
76920587821902,61.21,51.72
76945916856839,75.86,64.66
76945947785779,69.83,59.48
76945948810489,69.83,59.48
76945949800391,69.83,59.48
76946001017612,158.62,134.48
76946096089851,268.1,226.72
76946098044325,268.1,226.72
76946191565962,384.48,325
76946759445661,460.34,388.79
76946787146095,231.9,195.69
76968979888274,134.48,113.79
76971089105368,134.48,113.79
76971102053426,231.59,195.57
76971232850327,605.17,511.03
76971828869050,162.93,137.93
76981255490202,92.24,74.14
76981304815717,16.38,13.79
76981306348167,16.38,13.79
76981367443047,94.83,75.86
76981384626410,97.41,81.9
76981424684399,19.83,17.24
77015483484790,413.79,349.14
77015782038639,244.83,206.9
77015855623824,576.72,487.07
77048518808252,68.97,60.34
77066453928666,107.76,90.52
77066499768615,68.97,58.62
77068083919894,997.41,875
77068109677942,2443.1,2143.1
77068135858182,1826.72,1602.59
77068144843227,1826.72,1602.59
77068325866267,370.69,312.93
77068337528316,181.03,76.16
77084775938566,268.1,226.72
77084776796594,268.1,226.72
77084806745590,756.9,638.79
77084826347146,75.86,64.66
77085272488790,43.1,36.4
77137168908802,97.41,81.9
77137186285646,231.03,194.83
77137190480993,231.03,194.83
77137193035752,231.03,194.83
77137195123649,231.03,194.83
77137256856838,25.86,22.41
77137275167656,27.59,23.28
77137334181652,224.14,188.79
77137335925212,224.14,188.79
77137337488244,224.14,188.79
77137339675221,224.14,188.79
77143628288840,46.55,39.66
77143647226082,41.38,34.48
77143708046095,288.79,243.97
77161882298508,134.48,113.79
77161884461539,134.48,113.79
77161886294787,134.48,113.79
77161888096786,134.48,113.79
77162173980533,168.97,143.1
77170862682321,44.83,37.93
77170943281764,72.41,61.21
77170979316779,58.48,48.71
77171041275968,25,20.69
77171071660812,25.86,22.41
77171073288586,25.86,22.41
77171110249880,25,20.69
77171231487623,17.24,14.66
77171233287684,17.24,14.66
77171248129275,16.38,13.79
77171251246954,16.38,13.79
77171262945843,18.1,15.52
77171264694624,18.1,15.52
77204545248600,31.03,25.86
77206267639609,93.1,79.31
77206268897613,93.1,79.31
77206303712735,58.62,49.14
77206326911196,58.62,49.14
77206352084497,172.41,145.69
77213313719007,32.76,27.59
77213315611727,32.76,27.59
77213317543665,32.76,27.59
77213319065049,32.76,27.59
77213320605100,32.76,27.59
77213322277603,32.76,27.59
77213457714398,325.86,275.86
77213923322342,193.97,159.48
77213947118402,193.97,159.48
77213952274138,193.97,159.48
77213958820260,193.97,159.48
77213962368657,193.97,159.48
77213964686268,193.97,159.48
77214091529238,372.41,314.66
77214842468158,87.93,74.14
77214865081287,31.03,25.86
77231064734675,58.62,49.14
77231841306934,97.41,81.57
77231875100510,75.86,64.66
77274993437580,81.03,68.1
77275022129864,68.1,57.76
77317099797318,238.79,201.72
77317198840496,6948.28,6093.1
77326106937117,8.62,6.9
77343215226889,185.34,156.9
77343305734104,81.9,68.97
77343397750464,57.76,48.28
77351493045510,16.38,13.79
77351494971383,16.38,13.79
77351496776133,16.38,13.79
77351498113429,16.38,13.79
77351500701227,16.38,13.79
77351565804684,488.79,412.93
77377699184439,184.48,156.03
77396366704860,688.79,668.97
77396378019169,688.79,668.97
77396379597919,688.79,668.97
77404925544191,64.66,54.31
77404951118596,21.55,18.1
77404954427011,21.55,18.1
77404976902373,182.76,155.17
77430662343054,104.31,87.93
77430675104117,81.03,68.1
77430690419541,74.14,62.07
77455140727676,79.31,67.24
77455145400145,79.31,67.24
77455148133198,79.31,67.24
77455151236503,79.31,67.24
77455182672796,3530.17,3095.69
77455226159492,162.93,137.93
77490917844679,128.45,108.62
77490977902058,63.79,53.45
77491077003985,154.31,130.17
77491077890352,154.31,130.17
77502116118486,8.62,6.9
77502137922568,8.62,6.9
77619937932773,175,147.41
77619998317994,33.62,30.17
77637144141120,684.48,609.48
77637157937383,684.48,609.48
77637183092717,1994.83,1750
77637193183787,1994.83,1750
77637487328205,79.31,67.24
77637492597638,79.31,67.24
77637496823236,79.31,67.24
77637505231872,79.31,67.24
77637533650880,79.31,67.24
77637538549429,79.31,67.24
77637544195118,79.31,67.24
77637548020359,79.31,67.24
77637565665939,111.21,93.1
77637573633870,111.21,93.1
77637768087088,154.31,130.17
77637795149767,154.31,130.17
77637806108574,154.31,130.17
77637838005214,130.21,110.34
77637841284027,130.21,110.34
77637880586335,300.86,254.31
77637890144087,300.86,254.31
77637899576767,300.86,254.31
77637904914506,300.86,254.31
77654120083924,347.41,293.1
77654251708726,743.1,627.59
77706101024212,22.41,18.97
77706129229985,41.93,35.78
77706257728493,23.71,19.83
77706284517406,25,20.69
77706311528038,45.24,38.36
77706391213751,44.83,37.93
77706423878049,23.28,19.83
77706458670450,15.52,12.93
77706496624195,23.28,19.83
77706616034767,149.14,125.86
77706666646476,91.38,76.72
77706686274181,23.28,19.83
77706735134005,227.59,192.24
77706751183045,227.59,192.24
77706791899721,231.03,194.83
77706801953082,231.03,194.83
77706810499245,231.03,194.83
77706817016076,231.03,194.83
77706861681429,161.21,136.21
77706867941399,161.21,136.21
77706907438506,161.21,136.21
77706922858044,161.21,136.21
77707025264896,31.03,25.86
77707037639817,31.03,25.86
77731348683356,52.59,44.83
77733549663050,99.14,83.62
77733584215140,99.14,83.62
77748739287658,66.38,53.45
77748739288442,10.34,10.34
77748739309494,14.66,11.21
77748739309496,48.28,38.79
77748739310527,97.41,77.59
77748739335740,11.21,8.62
77748739346079,14.66,11.21
77748739356347,29.31,23.28
77748739365758,125,170.69
77748739378743,94.83,75.86
77748739383189,94.83,75.86
77748739394957,181.9,145.69
77748739396018,137.93,110.34
77748739399599,850.86,1293.1
77748739412212,327.59,262.07
77748739416435,853.45,1362.07
77748739418965,258.62,206.9
77748739432458,853.45,1362.07
77748739437561,137.93,110.34
77748739440439,67.24,53.45
77748739451432,21.55,17.24
77748739456270,41.38,32.76
77748739471261,98.28,78.45
77748739475477,109.48,87.93
77748739475624,137.93,110.34
77748739490073,118.97,94.83
77748739494450,44.83,36.21
77748739495749,98.28,78.45
77748739507968,10.34,7.76
77748739511294,44.83,36.21
77748739515224,155.17,124.14
77748739531125,120.69,96.55
77748739548977,125,189.66
77748739549710,137.93,110.34
77748739563167,112.07,89.66
77748739568840,137.93,110.34
77748739570496,112.07,170.69
77748739581589,125,153.45
77748739599616,125,170.69
77748739605612,125,189.66
77748739620633,102.59,81.9
77748739625340,166.38,132.76
77748739627487,137.93,110.34
77748739638197,659.48,527.59
77748739640340,254.31,203.45
77748739643750,87.93,70.69
77748739659971,79.31,63.79
77748739660729,102.59,81.9
77748739660886,72.41,57.76
77748739677418,110.34,87.93
77748739677843,79.31,63.79
77748739678619,250,250
77748739694078,607.76,486.21
77748739700199,98.28,78.45
77748739700889,78.45,62.93
77748739712943,125,100
77748739721709,126.72,101.72
77748739724305,98.28,78.45
77748739731972,81.9,65.52
77748739739518,25,19.83
77748739744731,18.97,15.52
77748739764255,14.66,11.21
77748739805576,34.48,55.17
77748739829363,28.45,22.41
77748739836820,22.41,18.1
77748739842609,34.48,55.17
77748739847016,19.83,29.31
77748739854616,28.45,22.41
77748739860668,24.14,18.97
77748739863721,24.14,18.97
77748739872086,21.55,32.76
77748739876795,19.83,29.31
77748739879948,28.45,22.41
77748739890957,34.48,55.17
77748739895937,29.31,23.28
77748739908565,26.72,21.55
77748739913257,40.52,32.76
77748739914369,55.17,43.97
77748739929068,48.28,38.79
77748739930982,24.14,38.79
77748739945840,24.14,38.79
77748739947243,48.28,38.79
77748739948723,11.21,8.62
77748739965565,38.79,31.03
77748739967736,22.41,18.1
77748739983232,182.76,146.55
77748739983443,33.62,26.72
77748739987695,37.07,29.31
77748740019410,22.41,18.1
77748740028189,30.17,24.14
77748740055316,170.69,136.21
77748740064182,50.86,42.58
77748740067382,16.38,12.93
77748740072037,11.21,8.62
77748740088040,31.9,25.86
77748740090291,29.31,23.28
77748740094555,56.03,44.83
77748740120345,16.38,12.93
77748740152955,56.03,44.83
77748740158269,56.03,44.83
77748740311804,137.93,110.34
77748740353898,137.93,110.34
77748740368583,90.52,72.41
77748740382023,31.03,25
77748740391620,112.07,89.66
77750141561393,882.76,745.69
77750149964284,882.76,745.69
77750188440722,617.24,521.55
77750199398924,617.24,521.55
77750204318259,617.24,521.55
77757474030236,390.52,329.31
77802435951394,150.86,127.59
77802441441928,150.86,127.59
77809668793463,99.14,83.62
77810918508441,99.14,83.62
77811011071999,99.14,83.62
77826288557985,56.9,44.83
77826288558023,18.1,13.79
77826288560944,34.48,27.59
77826288589729,137.93,110.34
77826288590122,112.07,89.66
77826288591227,112.07,89.66
77826288620826,102.59,81.9
77826288623352,112.07,89.66
77826288670691,102.59,81.9
77826288671598,102.59,81.9
77826288693605,102.59,81.9
77826288719290,126.72,101.72
77826288720780,102.59,81.9
77826288731760,112.07,89.66
77826288752522,102.59,81.9
77826288754801,112.07,89.66
77826288780170,126.72,101.72
77826288781170,102.59,81.9
77826288781936,151.72,121.55
77826288801378,137.93,110.34
77826288803424,44.83,36.21
77826288804068,21.55,17.24
77826288824922,20.69,16.38
77826288829024,20.69,16.38
77826288829322,20.69,16.38
77826288850611,68.1,54.31
77826288852212,44.83,36.21
77826288852357,50.86,40.52
77826288874697,43.97,35.34
77826288874959,137.93,110.34
77826288875847,125,100
77826288894155,18.1,14.66
77826288896681,29.31,23.28
77826288900018,29.31,23.28
77826288921846,6.9,5.17
77826288924930,6.03,5.17
77826288943757,6.9,5.17
77826288947299,6.03,5.17
77826288949114,12.07,9.48
77826288972034,18.97,15.52
77826288972832,6.03,5.17
77826288973153,6.03,5.17
77826288992848,29.31,23.28
77826288993277,29.31,23.28
77826289005130,18.97,15.52
77826289019058,126.72,101.72
77826289025793,171.55,137.07
77826289034028,151.29,127.76
77826289041428,84.48,70.69
77826289045693,431.03,344.83
77826289055986,166.38,132.76
77826289064953,396.55,317.24
77826289069640,41.38,32.76
77888809242624,99.14,83.62
77889220732797,151.72,128.45
77895351184655,116.38,98.28
77895357652235,116.38,98.28
77895362980574,116.38,98.28
77931686795076,11.21,8.97
7793176539950,18.97,15.17
77975534432717,91.38,76.72
780,193.1,162.93
78016234322655,94.83,94.83
78042745702933,231.03,194.83
78043009916756,57.76,48.28
78052234109745,137.93,110.34
78052308897990,125,125
78052309478679,125,125
78052390083322,38.79,31.03
78052393019233,31.9,25.86
78052396329869,56.03,44.83
78052400872177,30.17,44.83
78052425635677,30.17,24.14
78052431905227,29.31,28.45
78052463010334,170.69,136.21
78052472885991,18.1,14.66
78052544150892,11.21,8.62
78052558141535,6.03,5.17
78052558801335,6.03,5.17
78052559265578,6.03,5.17
78052579220298,6.03,5.17
78052579822451,6.03,5.17
78052580621086,6.03,5.17
78052585024965,6.9,5.17
78052585462931,6.9,5.17
78052585970645,6.9,5.17
78052588923124,6.9,5.17
78052589412113,6.9,5.17
78052589850075,6.9,5.17
78052595886071,6.03,5.17
78052597651642,6.03,5.17
78052603294869,18.97,15.52
78052612498246,18.97,15.52
78052613026256,18.97,15.52
78052613487795,18.97,15.52
78052616514845,29.31,23.28
78052617223044,29.31,23.28
78052617997969,29.31,23.28
78052625167858,26.72,21.55
78052628175889,25,19.83
78052630510138,29.31,23.28
78052632682348,28.45,22.41
78052653292135,11.21,8.62
78052658271538,18.97,15.17
78052665885816,14.66,11.21
78052669933613,22.41,18.1
78052670352592,22.41,18.1
78052670839762,22.41,18.1
78052673411862,21.55,32.76
78052673860515,21.55,32.76
78052674270063,21.55,32.76
78052678225389,24.14,18.97
78052678658262,24.14,18.97
78052679117824,24.14,18.97
78052681399759,24.14,18.97
78052681832647,24.14,18.97
78052682259609,24.14,18.97
78052686227493,48.28,38.79
78052689132491,29.31,23.28
78052696853055,28.45,22.41
78052697355937,28.45,22.41
78052697770403,28.45,22.41
78052699953249,28.45,22.41
78052700429016,28.45,22.41
78052700826461,28.45,22.41
78052716217950,40.52,32.76
78052718889031,92.24,74.14
78052721822953,18.97,15.52
78053302760210,125,125
78053481405453,125,125
78053608238106,112.07,112.07
78059581781163,125,125
78061340214242,11.21,11.21
78070145875119,105.17,88.79
78078452631620,33.62,26.72
78095420865677,256.03,216.38
78102746094511,5547.41,4864.66
78104730534684,22.41,18.1
78104737638311,16.38,12.93
78112096039909,37.93,31.9
78112100887577,37.93,31.9
78112106720141,37.93,31.9
78112183825516,285.34,241.38
78112220920198,41.38,34.48
78112225746230,41.38,34.48
78112229581006,41.38,34.48
78112284384239,99.14,83.62
78112385756841,75.86,64.66
78112394130727,75.86,64.66
78112400935060,75.86,64.66
78113491611869,168.97,143.1
78113494410129,168.97,143.1
78113527464312,79.31,67.24
78113536452860,79.31,67.24
78113566641435,23.28,19.83
78113567922744,23.28,19.83
78113569053129,23.28,19.83
78113599242938,81.03,68.1
78113604932211,81.03,68.1
78113682705869,81.03,68.1
78120321335101,504.31,442.24
78120326849577,504.31,442.24
78120333090414,504.31,442.24
78131213028921,55.17,43.97
78131254530850,48.28,38.79
78137512962260,989.66,835.34
78138330778458,37.07,29.31
78138359641354,50.86,42.67
78138459631188,50.86,40.52
78138478703265,137.93,110.34
78138485391426,29.31,23.28
78138545157940,48.28,38.79
78138551409401,48.28,38.79
78138569043077,29.31,23.28
78147788516972,56.03,44.83
78148015842589,18.97,15.52
78148552818576,170.69,136.21
78149652824780,151.29,127.76
78149660747106,151.29,127.76
78149669557576,84.48,70.69
78150036021544,81.9,65.52
78150050290986,81.9,65.52
78150056606583,81.9,65.52
78150110797745,137.93,110.34
78150113801007,137.93,110.34
78150117350061,137.93,110.34
78150147962766,137.93,110.34
78150150858629,137.93,110.34
78150154320402,137.93,110.34
78150157847429,137.93,110.34
78150396938478,112.07,89.66
78150471039482,112.07,89.66
78150483234953,112.07,89.66
78164189747537,49.66,42.67
78164212102703,149.14,125.86
78164215309514,149.14,125.86
78164217392126,149.14,125.86
78181596292486,22.41,18.1
78190171894862,119.83,100.86
78190182394449,119.83,100.86
78190189208689,119.83,100.86
78190215757237,79.31,66.81
78190221635392,79.31,66.81
78190225349312,79.31,66.81
78190230843555,79.31,66.81
78190264907190,125.86,106.03
78190273754905,125.86,106.03
78190278104653,125.86,106.03
78190429643220,64.01,54.31
78190433284040,64.01,54.31
78190437708850,64.01,54.31
